1,0,264.00,581.00,51.00,157.00,-1,-1,-1,-1
1,1,1617.00,553.00,39.00,119.00,-1,-1,-1,-1
1,2,1431.00,401.00,59.00,180.00,-1,-1,-1,-1
1,3,1484.00,518.00,25.00,78.00,-1,-1,-1,-1
1,4,121.00,695.00,41.00,127.00,-1,-1,-1,-1
1,5,191.00,571.00,51.00,157.00,-1,-1,-1,-1
1,6,502.00,544.00,33.00,103.00,-1,-1,-1,-1
2,0,267.00,579.00,44.00,136.00,-1,-1,-1,-1
2,1,1621.00,549.00,41.00,127.00,-1,-1,-1,-1
2,2,1430.00,390.00,63.00,193.00,-1,-1,-1,-1
2,3,1489.00,518.00,25.00,78.00,-1,-1,-1,-1
2,4,113.00,689.00,39.00,119.00,-1,-1,-1,-1
2,5,180.00,560.00,51.00,157.00,-1,-1,-1,-1
2,6,501.00,533.00,31.00,96.00,-1,-1,-1,-1
2,7,1369.00,505.00,39.00,119.00,-1,-1,-1,-1
3,0,267.00,593.00,44.00,136.00,-1,-1,-1,-1
3,1,1633.00,553.00,39.00,119.00,-1,-1,-1,-1
3,2,1444.00,389.00,59.00,180.00,-1,-1,-1,-1
3,3,1494.00,512.00,25.00,78.00,-1,-1,-1,-1
3,4,103.00,712.00,41.00,127.00,-1,-1,-1,-1
3,5,170.00,578.00,55.00,168.00,-1,-1,-1,-1
3,6,504.00,552.00,29.00,89.00,-1,-1,-1,-1
3,7,1380.00,516.00,33.00,103.00,-1,-1,-1,-1
3,8,1537.00,553.00,39.00,119.00,-1,-1,-1,-1
3,9,1449.00,465.00,39.00,119.00,-1,-1,-1,-1
4,0,267.00,607.00,44.00,136.00,-1,-1,-1,-1
4,1,1638.00,549.00,41.00,127.00,-1,-1,-1,-1
4,2,1435.00,377.00,68.00,207.00,-1,-1,-1,-1
4,3,1503.00,513.00,23.00,72.00,-1,-1,-1,-1
4,4,88.00,708.00,40.00,123.00,-1,-1,-1,-1
4,5,159.00,578.00,55.00,168.00,-1,-1,-1,-1
4,6,501.00,546.00,31.00,96.00,-1,-1,-1,-1
4,7,1385.00,505.00,39.00,119.00,-1,-1,-1,-1
4,8,1545.00,561.00,39.00,119.00,-1,-1,-1,-1
4,9,1457.00,465.00,39.00,119.00,-1,-1,-1,-1
5,0,247.00,591.00,48.00,146.00,-1,-1,-1,-1
5,1,1649.00,569.00,39.00,119.00,-1,-1,-1,-1
5,2,1443.00,390.00,63.00,193.00,-1,-1,-1,-1
5,3,1506.00,520.00,24.00,75.00,-1,-1,-1,-1
5,4,73.00,705.00,39.00,119.00,-1,-1,-1,-1
5,5,148.00,566.00,55.00,168.00,-1,-1,-1,-1
5,6,494.00,540.00,31.00,96.00,-1,-1,-1,-1
5,7,1387.00,509.00,39.00,119.00,-1,-1,-1,-1
5,8,1553.00,569.00,39.00,119.00,-1,-1,-1,-1
5,11,1204.00,818.00,44.00,136.00,-1,-1,-1,-1
6,0,242.00,601.00,48.00,146.00,-1,-1,-1,-1
6,1,1657.00,577.00,39.00,119.00,-1,-1,-1,-1
6,2,1456.00,413.00,59.00,180.00,-1,-1,-1,-1
6,3,1510.00,528.00,25.00,78.00,-1,-1,-1,-1
6,4,65.00,721.00,39.00,119.00,-1,-1,-1,-1
6,5,148.00,581.00,51.00,157.00,-1,-1,-1,-1
6,6,495.00,551.00,33.00,103.00,-1,-1,-1,-1
6,7,1389.00,513.00,39.00,119.00,-1,-1,-1,-1
6,8,1561.00,575.00,41.00,127.00,-1,-1,-1,-1
7,0,237.00,611.00,48.00,146.00,-1,-1,-1,-1
7,1,1655.00,552.00,48.00,146.00,-1,-1,-1,-1
7,2,1449.00,391.00,68.00,207.00,-1,-1,-1,-1
7,3,1513.00,527.00,26.00,80.00,-1,-1,-1,-1
7,4,52.00,721.00,41.00,127.00,-1,-1,-1,-1
7,5,136.00,578.00,55.00,168.00,-1,-1,-1,-1
7,6,495.00,544.00,33.00,103.00,-1,-1,-1,-1
7,7,1391.00,517.00,39.00,119.00,-1,-1,-1,-1
7,8,1569.00,577.00,39.00,119.00,-1,-1,-1,-1
8,0,227.00,611.00,48.00,146.00,-1,-1,-1,-1
8,1,1665.00,572.00,48.00,146.00,-1,-1,-1,-1
8,2,1449.00,389.00,73.00,222.00,-1,-1,-1,-1
8,3,1517.00,527.00,27.00,83.00,-1,-1,-1,-1
8,4,33.00,737.00,39.00,119.00,-1,-1,-1,-1
8,5,125.00,589.00,55.00,168.00,-1,-1,-1,-1
8,6,495.00,551.00,33.00,103.00,-1,-1,-1,-1
8,7,1393.00,521.00,39.00,119.00,-1,-1,-1,-1
8,8,1577.00,585.00,39.00,119.00,-1,-1,-1,-1
9,0,217.00,611.00,48.00,146.00,-1,-1,-1,-1
9,1,1673.00,579.00,44.00,136.00,-1,-1,-1,-1
9,2,1449.00,404.00,68.00,207.00,-1,-1,-1,-1
9,4,17.00,737.00,39.00,119.00,-1,-1,-1,-1
9,5,114.00,578.00,55.00,168.00,-1,-1,-1,-1
9,6,492.00,552.00,29.00,89.00,-1,-1,-1,-1
9,7,1395.00,521.00,39.00,119.00,-1,-1,-1,-1
9,8,1585.00,593.00,39.00,119.00,-1,-1,-1,-1
