1,0,402.00,275.00,104.00,315.00,-1,-1,-1,-1
1,1,929.00,127.00,210.00,632.00,-1,-1,-1,-1
1,2,793.00,329.00,39.00,119.00,-1,-1,-1,-1
1,3,1.00,1.00,341.00,1027.00,-1,-1,-1,-1
1,4,864.00,276.00,90.00,274.00,-1,-1,-1,-1
1,5,544.00,249.00,112.00,338.00,-1,-1,-1,-1
2,0,402.00,275.00,104.00,315.00,-1,-1,-1,-1
2,1,906.00,91.00,225.00,677.00,-1,-1,-1,-1
2,2,791.00,322.00,44.00,136.00,-1,-1,-1,-1
2,5,534.00,243.00,120.00,362.00,-1,-1,-1,-1
3,0,381.00,275.00,104.00,315.00,-1,-1,-1,-1
3,1,887.00,127.00,210.00,632.00,-1,-1,-1,-1
3,2,793.00,329.00,39.00,119.00,-1,-1,-1,-1
3,5,528.00,275.00,104.00,315.00,-1,-1,-1,-1
4,0,381.00,275.00,104.00,315.00,-1,-1,-1,-1
4,1,906.00,136.00,225.00,677.00,-1,-1,-1,-1
4,2,789.00,326.00,41.00,127.00,-1,-1,-1,-1
4,5,521.00,249.00,112.00,338.00,-1,-1,-1,-1
5,0,381.00,275.00,104.00,315.00,-1,-1,-1,-1
5,1,874.00,98.00,241.00,726.00,-1,-1,-1,-1
5,2,785.00,329.00,39.00,119.00,-1,-1,-1,-1
5,5,528.00,254.00,104.00,315.00,-1,-1,-1,-1
6,0,364.00,243.00,120.00,362.00,-1,-1,-1,-1
6,1,874.00,98.00,241.00,726.00,-1,-1,-1,-1
6,2,782.00,322.00,44.00,136.00,-1,-1,-1,-1
6,5,521.00,249.00,112.00,338.00,-1,-1,-1,-1
7,0,364.00,243.00,120.00,362.00,-1,-1,-1,-1
7,1,887.00,127.00,210.00,632.00,-1,-1,-1,-1
7,2,782.00,322.00,44.00,136.00,-1,-1,-1,-1
7,5,521.00,249.00,112.00,338.00,-1,-1,-1,-1
8,0,363.00,249.00,112.00,338.00,-1,-1,-1,-1
8,1,887.00,127.00,210.00,632.00,-1,-1,-1,-1
8,2,781.00,326.00,41.00,127.00,-1,-1,-1,-1
8,5,507.00,275.00,104.00,315.00,-1,-1,-1,-1
9,0,359.00,275.00,104.00,315.00,-1,-1,-1,-1
9,1,887.00,127.00,210.00,632.00,-1,-1,-1,-1
9,2,781.00,326.00,41.00,127.00,-1,-1,-1,-1
9,5,498.00,249.00,112.00,338.00,-1,-1,-1,-1
9,6,681.00,337.00,39.00,119.00,-1,-1,-1,-1
9,7,717.00,313.00,44.00,136.00,-1,-1,-1,-1
10,0,340.00,272.00,112.00,338.00,-1,-1,-1,-1
10,1,887.00,127.00,210.00,632.00,-1,-1,-1,-1
10,2,772.00,322.00,44.00,136.00,-1,-1,-1,-1
10,5,498.00,249.00,112.00,338.00,-1,-1,-1,-1
10,6,678.00,335.00,41.00,127.00,-1,-1,-1,-1
10,7,721.00,318.00,41.00,127.00,-1,-1,-1,-1
11,0,340.00,267.00,120.00,362.00,-1,-1,-1,-1
11,1,887.00,127.00,210.00,632.00,-1,-1,-1,-1
11,2,769.00,326.00,48.00,146.00,-1,-1,-1,-1
11,5,498.00,249.00,112.00,338.00,-1,-1,-1,-1
11,6,669.00,335.00,41.00,127.00,-1,-1,-1,-1
11,7,710.00,316.00,48.00,146.00,-1,-1,-1,-1
12,0,340.00,272.00,112.00,338.00,-1,-1,-1,-1
12,1,845.00,127.00,210.00,632.00,-1,-1,-1,-1
12,2,772.00,331.00,44.00,136.00,-1,-1,-1,-1
12,5,498.00,249.00,112.00,338.00,-1,-1,-1,-1
