1,0,1797.00,196.00,68.00,207.00,-1,-1,-1,-1
1,1,545.00,65.00,39.00,119.00,-1,-1,-1,-1
1,3,369.00,401.00,79.00,239.00,-1,-1,-1,-1
1,4,97.00,545.00,79.00,239.00,-1,-1,-1,-1
1,6,546.00,146.00,59.00,180.00,-1,-1,-1,-1
1,7,1638.00,255.00,59.00,180.00,-1,-1,-1,-1
1,8,1043.00,134.00,59.00,180.00,-1,-1,-1,-1
1,9,792.00,148.00,55.00,168.00,-1,-1,-1,-1
1,10,1742.00,460.00,68.00,207.00,-1,-1,-1,-1
1,11,1104.00,207.00,59.00,180.00,-1,-1,-1,-1
1,12,498.00,122.00,59.00,180.00,-1,-1,-1,-1
1,13,906.00,125.00,55.00,168.00,-1,-1,-1,-1
1,14,351.00,91.00,63.00,193.00,-1,-1,-1,-1
1,16,257.00,353.00,79.00,239.00,-1,-1,-1,-1
1,17,1377.00,561.00,79.00,239.00,-1,-1,-1,-1
1,18,403.00,65.00,63.00,193.00,-1,-1,-1,-1
1,19,295.00,125.00,55.00,168.00,-1,-1,-1,-1
1,20,1456.00,243.00,59.00,180.00,-1,-1,-1,-1
1,21,234.00,78.00,63.00,193.00,-1,-1,-1,-1
1,23,221.00,403.00,63.00,193.00,-1,-1,-1,-1
1,24,871.00,117.00,63.00,193.00,-1,-1,-1,-1
2,0,1795.00,207.00,59.00,180.00,-1,-1,-1,-1
2,1,544.00,64.00,39.00,119.00,-1,-1,-1,-1
2,3,369.00,401.00,79.00,239.00,-1,-1,-1,-1
2,4,97.00,545.00,79.00,239.00,-1,-1,-1,-1
2,6,546.00,146.00,59.00,180.00,-1,-1,-1,-1
2,7,1630.00,251.00,68.00,207.00,-1,-1,-1,-1
2,8,1043.00,134.00,59.00,180.00,-1,-1,-1,-1
2,9,793.00,146.00,56.00,173.00,-1,-1,-1,-1
2,10,1732.00,448.00,73.00,222.00,-1,-1,-1,-1
2,11,1104.00,207.00,59.00,180.00,-1,-1,-1,-1
2,12,498.00,122.00,59.00,180.00,-1,-1,-1,-1
2,13,906.00,125.00,55.00,168.00,-1,-1,-1,-1
2,16,251.00,377.00,68.00,207.00,-1,-1,-1,-1
2,17,1377.00,561.00,79.00,239.00,-1,-1,-1,-1
2,18,352.00,98.00,59.00,180.00,-1,-1,-1,-1
2,19,283.00,125.00,55.00,168.00,-1,-1,-1,-1
2,20,1444.00,243.00,59.00,180.00,-1,-1,-1,-1
2,21,234.00,78.00,63.00,193.00,-1,-1,-1,-1
2,23,221.00,403.00,63.00,193.00,-1,-1,-1,-1
2,24,871.00,117.00,63.00,193.00,-1,-1,-1,-1
