1,0,14.00,140.00,68.00,207.00,-1,-1,-1,-1
1,1,125.00,159.00,55.00,168.00,-1,-1,-1,-1
2,0,14.00,140.00,68.00,207.00,-1,-1,-1,-1
2,1,122.00,158.00,59.00,180.00,-1,-1,-1,-1
3,0,14.00,140.00,68.00,207.00,-1,-1,-1,-1
3,1,130.00,143.00,63.00,193.00,-1,-1,-1,-1
4,0,15.00,135.00,73.00,222.00,-1,-1,-1,-1
4,1,130.00,143.00,63.00,193.00,-1,-1,-1,-1
4,3,237.00,193.00,19.00,59.00,-1,-1,-1,-1
5,0,28.00,140.00,68.00,207.00,-1,-1,-1,-1
5,1,146.00,158.00,59.00,180.00,-1,-1,-1,-1
5,3,243.00,191.00,25.00,78.00,-1,-1,-1,-1
5,4,217.00,205.00,19.00,59.00,-1,-1,-1,-1
5,5,261.00,182.00,27.00,83.00,-1,-1,-1,-1
6,0,30.00,135.00,73.00,222.00,-1,-1,-1,-1
6,1,146.00,158.00,59.00,180.00,-1,-1,-1,-1
6,3,271.00,202.00,20.00,63.00,-1,-1,-1,-1
7,0,30.00,135.00,73.00,222.00,-1,-1,-1,-1
7,1,158.00,158.00,59.00,180.00,-1,-1,-1,-1
7,3,280.00,203.00,19.00,61.00,-1,-1,-1,-1
8,0,33.00,129.00,79.00,239.00,-1,-1,-1,-1
8,1,154.00,140.00,68.00,207.00,-1,-1,-1,-1
8,3,289.00,205.00,19.00,59.00,-1,-1,-1,-1
9,0,49.00,129.00,79.00,239.00,-1,-1,-1,-1
9,1,170.00,158.00,59.00,180.00,-1,-1,-1,-1
9,3,290.00,203.00,21.00,67.00,-1,-1,-1,-1
10,0,49.00,129.00,79.00,239.00,-1,-1,-1,-1
10,1,169.00,156.00,63.00,193.00,-1,-1,-1,-1
10,3,299.00,203.00,21.00,67.00,-1,-1,-1,-1
11,0,50.00,126.00,81.00,246.00,-1,-1,-1,-1
11,1,182.00,156.00,63.00,193.00,-1,-1,-1,-1
